Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,1.0,0.0,0.0
kapitel,12,12.0,0.0,0.0
hinunter,14,14.0,0.0,0.0
kaninchenbau,3,3.0,0.0,0.0
alice,388,388.0,0.0,0.0
fing,47,48.0,1.0,2.13
langweilen,1,2.0,1.0,100.0
saß,14,15.0,1.0,7.14
schon,24,24.0,0.0,0.0
lange,19,20.0,1.0,5.26
schwester,10,10.0,0.0,0.0
ufer,5,5.0,0.0,0.0
thun,24,24.0,0.0,0.0
buch,3,3.0,0.0,0.0
las,3,3.0,0.0,0.0
gefiel,4,4.0,0.0,0.0
weder,4,5.0,1.0,25.0
bilder,3,5.0,2.0,66.67
gespräche,2,2.0,0.0,0.0
darin,12,12.0,0.0,0.0
nützen,3,3.0,0.0,0.0
bücher,1,1.0,0.0,0.0
dachte,65,65.0,0.0,0.0
überlegte,5,6.0,1.0,20.0
eben,31,32.0,1.0,3.23
gut,31,31.0,0.0,0.0
ging,26,26.0,0.0,0.0
schläfrig,3,3.0,0.0,0.0
dumm,4,4.0,0.0,0.0
hitze,1,1.0,0.0,0.0
mühe,8,8.0,0.0,0.0
werth,5,6.0,1.0,20.0
sei,35,36.0,1.0,2.86
aufzustehen,1,1.0,0.0,0.0
gänseblümchen,1,1.0,0.0,0.0
pflücken,1,2.0,1.0,100.0
kette,1,6.0,5.0,500.0
plötzlich,12,12.0,0.0,0.0
weißes,1,2.0,1.0,100.0
kaninchen,44,45.0,1.0,2.27
rothen,3,3.0,0.0,0.0
augen,25,26.0,1.0,4.0
dicht,13,14.0,1.0,7.69
vorbeirannte,1,2.0,1.0,100.0
grade,1,1.0,0.0,0.0
merkwürdig,3,4.0,1.0,33.33
fand,22,22.0,0.0,0.0
außerordentlich,1,1.0,0.0,0.0
sagen,33,34.0,1.0,3.03
hörte,25,26.0,1.0,4.0
weh,9,9.0,0.0,0.0
spät,5,7.0,2.0,40.0
kommen,21,21.0,0.0,0.0
später,1,1.0,0.0,0.0
fiel,12,12.0,0.0,0.0
darüber,8,8.0,0.0,0.0
hätte,20,20.0,0.0,0.0
wundern,4,6.0,2.0,50.0
sollen,8,8.0,0.0,0.0
zeit,36,36.0,0.0,0.0
kam,39,39.0,0.0,0.0
ganz,82,83.0,1.0,1.22
natürlich,20,21.0,1.0,5.0
uhr,11,11.0,0.0,0.0
westentasche,2,3.0,1.0,50.0
zog,6,7.0,1.0,16.67
sah,47,49.0,2.0,4.26
eilig,9,9.0,0.0,0.0
fortlief,2,2.0,0.0,0.0
sprang,6,7.0,1.0,16.67
nie,25,27.0,2.0,8.0
vorgekommen,1,1.0,0.0,0.0
sehen,43,43.0,0.0,0.0
neugierde,3,3.0,0.0,0.0
brennend,1,2.0,1.0,100.0
rannte,9,9.0,0.0,0.0
grasplatz,1,2.0,1.0,100.0
rechten,9,9.0,0.0,0.0
großes,4,4.0,0.0,0.0
loch,2,2.0,0.0,0.0
hecke,2,2.0,0.0,0.0
schlüpfen,1,1.0,0.0,0.0
nächsten,15,15.0,0.0,0.0
augenblick,23,24.0,1.0,4.35
hineingesprungen,1,2.0,1.0,100.0
bedenken,1,2.0,1.0,100.0
welt,6,6.0,0.0,0.0
herauskommen,1,1.0,0.0,0.0
eingang,3,4.0,1.0,33.33
lief,10,10.0,0.0,0.0
erst,21,21.0,0.0,0.0
geradeaus,1,3.0,2.0,200.0
tunnel,1,1.0,0.0,0.0
abwärts,2,3.0,1.0,50.0
ehe,13,13.0,0.0,0.0
gedanken,7,8.0,1.0,14.29
fassen,2,2.0,0.0,0.0
konnte,51,51.0,0.0,0.0
schnell,35,35.0,0.0,0.0
festzuhalten,1,1.0,0.0,0.0
fühlte,7,7.0,0.0,0.0
schien,20,20.0,0.0,0.0
tiefen,3,3.0,0.0,0.0
brunnen,6,6.0,0.0,0.0
entweder,3,4.0,1.0,33.33
mußte,10,10.0,0.0,0.0
tief,9,10.0,1.0,11.11
langsam,8,8.0,0.0,0.0
genug,24,24.0,0.0,0.0
beim,6,6.0,0.0,0.0
fallen,7,7.0,0.0,0.0
umzusehen,3,4.0,1.0,33.33
wohl,45,46.0,1.0,2.22
geschehen,6,6.0,0.0,0.0
zuerst,15,15.0,0.0,0.0
versuchte,12,12.0,0.0,0.0
wissen,21,22.0,1.0,4.76
wohin,5,5.0,0.0,0.0
käme,2,2.0,0.0,0.0
dunkel,2,2.0,0.0,0.0
erkennen,1,1.0,0.0,0.0
besah,1,3.0,2.0,200.0
wände,1,1.0,0.0,0.0
brunnens,1,2.0,1.0,100.0
bemerkte,14,14.0,0.0,0.0
küchenschränken,1,1.0,0.0,0.0
bücherbrettern,1,4.0,3.0,300.0
bedeckt,2,3.0,1.0,50.0
erblickte,3,3.0,0.0,0.0
landkarten,1,1.0,0.0,0.0
haken,1,1.0,0.0,0.0
aufgehängt,2,2.0,0.0,0.0
nahm,17,17.0,0.0,0.0
vorbeifallen,1,1.0,0.0,0.0
bretter,1,1.0,0.0,0.0
töpfchen,1,2.0,1.0,100.0
aufschrift,1,2.0,1.0,100.0
eingemachte,1,2.0,1.0,100.0
apfelsinen,1,2.0,1.0,100.0
großen,17,17.0,0.0,0.0
verdruß,3,4.0,1.0,33.33
leer,1,2.0,1.0,100.0
lassen,11,11.0,0.0,0.0
furcht,3,4.0,1.0,33.33
jemand,8,8.0,0.0,0.0
tödten,1,1.0,0.0,0.0
gelang,4,7.0,3.0,75.0
schrank,1,1.0,0.0,0.0
vorbeikam,1,3.0,2.0,200.0
schieben,2,3.0,1.0,50.0
fall,14,15.0,1.0,7.14
daraus,3,3.0,0.0,0.0
treppe,3,4.0,1.0,33.33
stolpere,1,1.0,0.0,0.0
muthig,1,2.0,1.0,100.0
haus,8,9.0,1.0,12.5
finden,9,9.0,0.0,0.0
redens,1,1.0,0.0,0.0
dachspitze,1,3.0,2.0,200.0
fiele,1,1.0,0.0,0.0
wahrscheinlich,6,6.0,0.0,0.0
endigen,1,1.0,0.0,0.0
viele,4,4.0,0.0,0.0
meilen,3,3.0,0.0,0.0
gefallen,9,9.0,0.0,0.0
sagte,361,362.0,1.0,0.28
laut,18,18.0,0.0,0.0
muß,27,27.0,0.0,0.0
ungefähr,14,14.0,0.0,0.0
mittelpunkt,1,1.0,0.0,0.0
